surveyid,fieldactivityid,source,sampletype,station,sampledate,layer,samplenumber,gmethod,tsn,latinname,size,method,parameter,reportingvalue,reportingunit,nodccode,speccode,serialnumber,org_tsn
433326,433326,odu/pel,c,cb7.3e,2013-01-28,ap,fs1,7,2346,paralia_sulcata,not_applicable,ph103,count,1536,l,0702010201,96,20131015cb7.3e,2346
433326,433326,odu/pel,c,cb7.3e,2013-01-28,ap,fs1,7,2396,leptocylindrus_minimus,not_applicable,ph103,count,44867,l,0702011202,89,20131015cb7.3e,2396
433326,433326,odu/pel,c,cb7.3e,2013-01-28,ap,fs1,7,2402,skeletonema_costatum,not_applicable,ph103,count,67301,l,0702020101,136,20131015cb7.3e,2402
433326,433326,odu/pel,c,cb7.3e,2013-01-28,ap,fs1,7,2440,cyclotella_caspia,not_applicable,ph103,count,256,l,0702020301,956,20131015cb7.3e,2440
433326,433326,odu/pel,c,cb7.3e,2013-01-28,ap,fs1,7,2755,cerataulina_pelagica,not_applicable,ph103,count,22433,l,0702080202,18,20131015cb7.3e,2755
433326,433326,odu/pel,c,cb7.3e,2013-01-28,ap,fs1,7,2902,rhizosolenia_setigera,not_applicable,ph103,count,896,l,0702100113,132,20131015cb7.3e,2902
433326,433326,odu/pel,c,cb7.3e,2013-01-28,ap,fs1,7,2930,pennales,>60_microns,ph103,count,89734,l,0703,1372,20131015cb7.3e,2930
433326,433326,odu/pel,c,cb7.3e,2013-01-28,ap,fs1,7,2932,fragilaria,not_applicable,ph103,count,2048,l,07030101,77,20131015cb7.3e,2932
433326,433326,odu/pel,c,cb7.3e,2013-01-28,ap,fs1,7,3139,thalassionema_nitzschioides,not_applicable,ph103,count,2560,l,0703010601,143,20131015cb7.3e,3139
433326,433326,odu/pel,c,cb7.3e,2013-01-28,ap,fs1,7,4592,pleurosigma,not_applicable,ph103,count,29911,l,07030517,108,20131015cb7.3e,4592
433326,433326,odu/pel,c,cb7.3e,2013-01-28,ap,fs1,7,5318,cylindrotheca_closterium,not_applicable,ph103,count,256,l,0703100402,100,20131015cb7.3e,5318
433326,433326,odu/pel,c,cb7.3e,2013-01-28,ap,fs1,7,5878,ankistrodesmus_falcatus,not_applicable,ph103,count,256,l,0803050701,988,20131015cb7.3e,5878
433326,433326,odu/pel,c,cb7.3e,2013-01-28,ap,fs1,7,9879,prorocentrum_micans,not_applicable,ph103,count,384,l,1202010401,374,20131015cb7.3e,9879
433326,433326,odu/pel,c,cb7.3e,2013-01-28,ap,fs1,7,10031,gymnodinium,not_applicable,ph103,count,22433,l,12040103,337,20131015cb7.3e,10031
433326,433326,odu/pel,c,cb7.3e,2013-01-28,ap,fs1,7,10635,cryptomonas,not_applicable,ph103,count,59823,l,14020303,862,20131015cb7.3e,10635
433326,433326,odu/pel,c,cb7.3e,2013-01-28,ap,fs1,7,615879,pseudo-nitzschia_seriata,not_applicable,ph103,count,171991,l,0703100114,105,20131015cb7.3e,615879
433326,433326,odu/pel,c,cb7.3e,2013-01-28,ap,fs1,7,615882,dactyliosolen_fragilissimus,not_applicable,ph103,count,37389,l,0702100108,123,20131015cb7.3e,615882
433326,433326,odu/pel,c,cb7.3e,2013-01-28,ap,fs1,7,615890,asterionellopsis_glacialis,not_applicable,ph103,count,82256,l,070301asgl,5,20131015cb7.3e,615890
433324,433324,odu/pel,c,cb7.4,2013-01-28,ap,fs1,7,0,blue_green_sphere,cell_b,ph103,count,2230656,l,03,1389,20131015cb7.4,0
433324,433324,odu/pel,c,cb7.4,2013-01-28,ap,fs1,7,2288,centrales,<10_microns,ph103,count,162316,l,0702,1360,20131015cb7.4,2288
433324,433324,odu/pel,c,cb7.4,2013-01-28,ap,fs1,7,2288,centrales,10-30_microns,ph103,count,241536,l,0702,1367,20131015cb7.4,2288
433324,433324,odu/pel,c,cb7.4,2013-01-28,ap,fs1,7,2288,centrales,31-60_microns,ph103,count,128,l,0702,1368,20131015cb7.4,2288
433324,433324,odu/pel,c,cb7.4,2013-01-28,ap,fs1,7,2346,paralia_sulcata,not_applicable,ph103,count,4352,l,0702010201,96,20131015cb7.4,2346
433324,433324,odu/pel,c,cb7.4,2013-01-28,ap,fs1,7,2396,leptocylindrus_minimus,not_applicable,ph103,count,4352,l,0702011202,89,20131015cb7.4,2396
433324,433324,odu/pel,c,cb7.4,2013-01-28,ap,fs1,7,2402,skeletonema_costatum,not_applicable,ph103,count,269952,l,0702020101,136,20131015cb7.4,2402
433324,433324,odu/pel,c,cb7.4,2013-01-28,ap,fs1,7,2546,coscinodiscus,not_applicable,ph103,count,512,l,07020301,58,20131015cb7.4,2546
433324,433324,odu/pel,c,cb7.4,2013-01-28,ap,fs1,7,2755,cerataulina_pelagica,not_applicable,ph103,count,71040,l,0702080202,18,20131015cb7.4,2755
433324,433324,odu/pel,c,cb7.4,2013-01-28,ap,fs1,7,2831,chaetoceros_tetrastichon,not_applicable,ph103,count,384,l,0702090154,50,20131015cb7.4,2831
433324,433324,odu/pel,c,cb7.4,2013-01-28,ap,fs1,7,2902,rhizosolenia_setigera,not_applicable,ph103,count,512,l,0702100113,132,20131015cb7.4,2902
433324,433324,odu/pel,c,cb7.4,2013-01-28,ap,fs1,7,2930,pennales,>60_microns,ph103,count,128,l,0703,1372,20131015cb7.4,2930
433324,433324,odu/pel,c,cb7.4,2013-01-28,ap,fs1,7,2930,pennales,10-30_microns,ph103,count,42624,l,0703,1370,20131015cb7.4,2930
433324,433324,odu/pel,c,cb7.4,2013-01-28,ap,fs1,7,2930,pennales,31-60_microns,ph103,count,128,l,0703,1371,20131015cb7.4,2930
433324,433324,odu/pel,c,cb7.4,2013-01-28,ap,fs1,7,2932,fragilaria,not_applicable,ph103,count,42624,l,07030101,77,20131015cb7.4,2932
433324,433324,odu/pel,c,cb7.4,2013-01-28,ap,fs1,7,3139,thalassionema_nitzschioides,not_applicable,ph103,count,5376,l,0703010601,143,20131015cb7.4,3139
433324,433324,odu/pel,c,cb7.4,2013-01-28,ap,fs1,7,3649,navicula,not_applicable,ph103,count,42624,l,07030501,97,20131015cb7.4,3649
433324,433324,odu/pel,c,cb7.4,2013-01-28,ap,fs1,7,4592,pleurosigma,not_applicable,ph103,count,3072,l,07030517,108,20131015cb7.4,4592
433324,433324,odu/pel,c,cb7.4,2013-01-28,ap,fs1,7,4674,amphiprora,not_applicable,ph103,count,512,l,07030522,2,20131015cb7.4,4674
433324,433324,odu/pel,c,cb7.4,2013-01-28,ap,fs1,7,5318,cylindrotheca_closterium,not_applicable,ph103,count,3712,l,0703100402,100,20131015cb7.4,5318
433324,433324,odu/pel,c,cb7.4,2013-01-28,ap,fs1,7,5878,ankistrodesmus_falcatus,not_applicable,ph103,count,256,l,0803050701,988,20131015cb7.4,5878
433324,433324,odu/pel,c,cb7.4,2013-01-28,ap,fs1,7,6100,actinastrum_hantzschii_fluviatile,not_applicable,ph103,count,142080,l,080309010101,1109,20131015cb7.4,6100
433324,433324,odu/pel,c,cb7.4,2013-01-28,ap,fs1,7,9620,euglena,not_applicable,ph103,count,56832,l,11030101,850,20131015cb7.4,9620
433324,433324,odu/pel,c,cb7.4,2013-01-28,ap,fs1,7,9873,pyrrophycophyta,not_applicable,ph103,count,71040,l,12,159,20131015cb7.4,9873
433324,433324,odu/pel,c,cb7.4,2013-01-28,ap,fs1,7,9879,prorocentrum_micans,not_applicable,ph103,count,768,l,1202010401,374,20131015cb7.4,9879
433324,433324,odu/pel,c,cb7.4,2013-01-28,ap,fs1,7,10077,gyrodinium,not_applicable,ph103,count,128,l,12040104,341,20131015cb7.4,10077
433324,433324,odu/pel,c,cb7.4,2013-01-28,ap,fs1,7,10463,oxytoxum,not_applicable,ph103,count,128,l,12041602,777,20131015cb7.4,10463
433324,433324,odu/pel,c,cb7.4,2013-01-28,ap,fs1,7,10537,scrippsiella_trochoidea,not_applicable,ph103,count,1280,l,1204270101,462,20131015cb7.4,10537
433324,433324,odu/pel,c,cb7.4,2013-01-28,ap,fs1,7,10635,cryptomonas,<10_microns,ph103,count,27052,l,14020303,1364,20131015cb7.4,10635
433324,433324,odu/pel,c,cb7.4,2013-01-28,ap,fs1,7,100114,odontella,not_applicable,ph103,count,128,l,62090612,13,20131015cb7.4,100114
433324,433324,odu/pel,c,cb7.4,2013-01-28,ap,fs1,7,615879,pseudo-nitzschia_seriata,not_applicable,ph103,count,10880,l,0703100114,105,20131015cb7.4,615879
433324,433324,odu/pel,c,cb7.4,2013-01-28,ap,fs1,7,615882,dactyliosolen_fragilissimus,not_applicable,ph103,count,4480,l,0702100108,123,20131015cb7.4,615882
433324,433324,odu/pel,c,cb7.4,2013-01-28,ap,fs1,7,615890,asterionellopsis_glacialis,not_applicable,ph103,count,241536,l,070301asgl,5,20131015cb7.4,615890
433330,433330,odu/pel,c,le3.6,2013-01-28,ap,fs1,7,0,blue_green_sphere,cell,ph103,count,56832,l,03,1388,20131015le3.6,0
433330,433330,odu/pel,c,le3.6,2013-01-28,ap,fs1,7,0,blue_green_sphere,cell_b,ph103,count,7501824,l,03,1389,20131015le3.6,0
433330,433330,odu/pel,c,le3.6,2013-01-28,ap,fs1,7,0,psuedosolenia_calcar-avis,not_applicable,ph103,count,512,l,0702100104,118,20131015le3.6,970064
433330,433330,odu/pel,c,le3.6,2013-01-28,ap,fs1,7,2288,centrales,<10_microns,ph103,count,703372,l,0702,1360,20131015le3.6,2288
433330,433330,odu/pel,c,le3.6,2013-01-28,ap,fs1,7,2288,centrales,10-30_microns,ph103,count,227328,l,0702,1367,20131015le3.6,2288
433330,433330,odu/pel,c,le3.6,2013-01-28,ap,fs1,7,2402,skeletonema_costatum,not_applicable,ph103,count,5413248,l,0702020101,136,20131015le3.6,2402
433330,433330,odu/pel,c,le3.6,2013-01-28,ap,fs1,7,2439,cyclotella,>30_microns,ph103,count,56832,l,07020203,955,20131015le3.6,2439
433330,433330,odu/pel,c,le3.6,2013-01-28,ap,fs1,7,2546,coscinodiscus,not_applicable,ph103,count,85248,l,07020301,58,20131015le3.6,2546
433330,433330,odu/pel,c,le3.6,2013-01-28,ap,fs1,7,2755,cerataulina_pelagica,not_applicable,ph103,count,454656,l,0702080202,18,20131015le3.6,2755
433330,433330,odu/pel,c,le3.6,2013-01-28,ap,fs1,7,2758,chaetoceros,not_applicable,ph103,count,213120,l,07020901,20,20131015le3.6,2758
433330,433330,odu/pel,c,le3.6,2013-01-28,ap,fs1,7,2791,chaetoceros_decipiens,not_applicable,ph103,count,640,l,0702090120,36,20131015le3.6,2791
433330,433330,odu/pel,c,le3.6,2013-01-28,ap,fs1,7,2819,chaetoceros_pendulus,not_applicable,ph103,count,384,l,0702090142,44,20131015le3.6,2819
433330,433330,odu/pel,c,le3.6,2013-01-28,ap,fs1,7,2902,rhizosolenia_setigera,not_applicable,ph103,count,256,l,0702100113,132,20131015le3.6,2902
433330,433330,odu/pel,c,le3.6,2013-01-28,ap,fs1,7,2930,pennales,<10_microns,ph103,count,432844,l,0703,1362,20131015le3.6,2930
433330,433330,odu/pel,c,le3.6,2013-01-28,ap,fs1,7,2930,pennales,>60_microns,ph103,count,383616,l,0703,1372,20131015le3.6,2930
433330,433330,odu/pel,c,le3.6,2013-01-28,ap,fs1,7,2930,pennales,10-30_microns,ph103,count,56832,l,0703,1370,20131015le3.6,2930
433330,433330,odu/pel,c,le3.6,2013-01-28,ap,fs1,7,2930,pennales,31-60_microns,ph103,count,128,l,0703,1371,20131015le3.6,2930
433330,433330,odu/pel,c,le3.6,2013-01-28,ap,fs1,7,3139,thalassionema_nitzschioides,not_applicable,ph103,count,6784,l,0703010601,143,20131015le3.6,3139
433330,433330,odu/pel,c,le3.6,2013-01-28,ap,fs1,7,3147,rhaphoneis_amphiceros,not_applicable,ph103,count,128,l,0703010802,673,20131015le3.6,3147
433330,433330,odu/pel,c,le3.6,2013-01-28,ap,fs1,7,3649,navicula,not_applicable,ph103,count,56832,l,07030501,97,20131015le3.6,3649
433330,433330,odu/pel,c,le3.6,2013-01-28,ap,fs1,7,4592,pleurosigma,not_applicable,ph103,count,384,l,07030517,108,20131015le3.6,4592
433330,433330,odu/pel,c,le3.6,2013-01-28,ap,fs1,7,5878,ankistrodesmus_falcatus,not_applicable,ph103,count,184704,l,0803050701,988,20131015le3.6,5878
433330,433330,odu/pel,c,le3.6,2013-01-28,ap,fs1,7,9879,prorocentrum_micans,not_applicable,ph103,count,7424,l,1202010401,374,20131015le3.6,9879
433330,433330,odu/pel,c,le3.6,2013-01-28,ap,fs1,7,9880,prorocentrum_minimum,not_applicable,ph103,count,384,l,1202010402,375,20131015le3.6,9880
433330,433330,odu/pel,c,le3.6,2013-01-28,ap,fs1,7,10031,gymnodinium,not_applicable,ph103,count,56832,l,12040103,337,20131015le3.6,10031
433330,433330,odu/pel,c,le3.6,2013-01-28,ap,fs1,7,10171,diplopsalis_lenticula,not_applicable,ph103,count,1920,l,1204090202,484,20131015le3.6,10171
433330,433330,odu/pel,c,le3.6,2013-01-28,ap,fs1,7,10340,protoperidinium,not_applicable,ph103,count,2688,l,12041005,355,20131015le3.6,10340
433330,433330,odu/pel,c,le3.6,2013-01-28,ap,fs1,7,10635,cryptomonas,<10_microns,ph103,count,1055059,l,14020303,1364,20131015le3.6,10635
433330,433330,odu/pel,c,le3.6,2013-01-28,ap,fs1,7,10635,cryptomonas,not_applicable,ph103,count,383616,l,14020303,862,20131015le3.6,10635
433330,433330,odu/pel,c,le3.6,2013-01-28,ap,fs1,7,615879,pseudo-nitzschia_seriata,not_applicable,ph103,count,1122432,l,0703100114,105,20131015le3.6,615879
433330,433330,odu/pel,c,le3.6,2013-01-28,ap,fs1,7,615882,dactyliosolen_fragilissimus,not_applicable,ph103,count,640,l,0702100108,123,20131015le3.6,615882
433330,433330,odu/pel,c,le3.6,2013-01-28,ap,fs1,7,615883,guinardia_delicatula,not_applicable,ph103,count,384,l,0702100107,121,20131015le3.6,615883
433330,433330,odu/pel,c,le3.6,2013-01-28,ap,fs1,7,615890,asterionellopsis_glacialis,not_applicable,ph103,count,85248,l,070301asgl,5,20131015le3.6,615890
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,0,blue_green_sphere,cell_b,ph103,count,2941056,l,03,1389,20131015cb7.3e,0
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,0,guinardia_striata,not_applicable,ph103,count,2688,l,0702100114,1386,20131015cb7.3e,2921
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,0,psuedosolenia_calcar-avis,not_applicable,ph103,count,384,l,0702100104,118,20131015cb7.3e,970064
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,2288,centrales,<10_microns,ph103,count,459897,l,0702,1360,20131015cb7.3e,2288
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,2288,centrales,10-30_microns,ph103,count,241536,l,0702,1367,20131015cb7.3e,2288
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,2294,melosira_nummuloides,not_applicable,ph103,count,1280,l,0702010104,195,20131015cb7.3e,2294
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,2346,paralia_sulcata,not_applicable,ph103,count,9600,l,0702010201,96,20131015cb7.3e,2346
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,2396,leptocylindrus_minimus,not_applicable,ph103,count,8960,l,0702011202,89,20131015cb7.3e,2396
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,2402,skeletonema_costatum,not_applicable,ph103,count,355200,l,0702020101,136,20131015cb7.3e,2402
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,2414,skeletonema_potamos,not_applicable,ph103,count,1280,l,0702020113,319,20131015cb7.3e,2414
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,2439,cyclotella,>30_microns,ph103,count,71040,l,07020203,955,20131015cb7.3e,2439
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,2546,coscinodiscus,not_applicable,ph103,count,71040,l,07020301,58,20131015cb7.3e,2546
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,2755,cerataulina_pelagica,not_applicable,ph103,count,56832,l,0702080202,18,20131015cb7.3e,2755
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,2902,rhizosolenia_setigera,not_applicable,ph103,count,3712,l,0702100113,132,20131015cb7.3e,2902
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,2928,ditylum_brightwellii,not_applicable,ph103,count,256,l,0702100401,74,20131015cb7.3e,2928
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,2930,pennales,<10_microns,ph103,count,730425,l,0703,1362,20131015cb7.3e,2930
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,2930,pennales,>60_microns,ph103,count,142080,l,0703,1372,20131015cb7.3e,2930
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,2930,pennales,10-30_microns,ph103,count,99456,l,0703,1370,20131015cb7.3e,2930
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,2930,pennales,31-60_microns,ph103,count,85248,l,0703,1371,20131015cb7.3e,2930
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,2932,fragilaria,not_applicable,ph103,count,2944,l,07030101,77,20131015cb7.3e,2932
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,3139,thalassionema_nitzschioides,not_applicable,ph103,count,5888,l,0703010601,143,20131015cb7.3e,3139
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,3147,rhaphoneis_amphiceros,not_applicable,ph103,count,384,l,0703010802,673,20131015cb7.3e,3147
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,3337,eunotia,not_applicable,ph103,count,256,l,07030301,289,20131015cb7.3e,3337
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,3577,cocconeis,not_applicable,ph103,count,256,l,07030402,55,20131015cb7.3e,3577
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,3649,navicula,not_applicable,ph103,count,640,l,07030501,97,20131015cb7.3e,3649
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,4325,diploneis,not_applicable,ph103,count,128,l,07030506,72,20131015cb7.3e,4325
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,4592,pleurosigma,not_applicable,ph103,count,5120,l,07030517,108,20131015cb7.3e,4592
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,5318,cylindrotheca_closterium,not_applicable,ph103,count,71040,l,0703100402,100,20131015cb7.3e,5318
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,5878,ankistrodesmus_falcatus,not_applicable,ph103,count,1920,l,0803050701,988,20131015cb7.3e,5878
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,6763,cladophora,not_applicable,ph103,count,2432,l,08080102,1315,20131015cb7.3e,6763
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,9873,pyrrophycophyta,not_applicable,ph103,count,128,l,12,159,20131015cb7.3e,9873
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,9879,prorocentrum_micans,not_applicable,ph103,count,1408,l,1202010401,374,20131015cb7.3e,9879
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,9880,prorocentrum_minimum,not_applicable,ph103,count,512,l,1202010402,375,20131015cb7.3e,9880
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,10031,gymnodinium,not_applicable,ph103,count,85248,l,12040103,337,20131015cb7.3e,10031
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,10106,katodinium_rotundatum,not_applicable,ph103,count,42624,l,1204010502,412,20131015cb7.3e,10106
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,10171,diplopsalis_lenticula,not_applicable,ph103,count,256,l,1204090202,484,20131015cb7.3e,10171
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,10207,heterocapsa_triquetra,not_applicable,ph103,count,2176,l,1204100101,447,20131015cb7.3e,10207
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,10340,protoperidinium,not_applicable,ph103,count,640,l,12041005,355,20131015cb7.3e,10340
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,10537,scrippsiella_trochoidea,not_applicable,ph103,count,128,l,1204270101,462,20131015cb7.3e,10537
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,10635,cryptomonas,<10_microns,ph103,count,757478,l,14020303,1364,20131015cb7.3e,10635
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,10635,cryptomonas,not_applicable,ph103,count,184704,l,14020303,862,20131015cb7.3e,10635
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,615879,pseudo-nitzschia_seriata,not_applicable,ph103,count,269952,l,0703100114,105,20131015cb7.3e,615879
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,615882,dactyliosolen_fragilissimus,not_applicable,ph103,count,6912,l,0702100108,123,20131015cb7.3e,615882
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,615883,guinardia_delicatula,not_applicable,ph103,count,113664,l,0702100107,121,20131015cb7.3e,615883
433334,433334,odu/pel,c,cb7.3e,2013-02-13,ap,fs1,7,615890,asterionellopsis_glacialis,not_applicable,ph103,count,184704,l,070301asgl,5,20131015cb7.3e,615890
433332,433332,odu/pel,c,cb7.4,2013-02-13,ap,fs1,7,0,blue_green_sphere,cell_b,ph103,count,590178,l,03,1389,20131015cb7.4,0
433332,433332,odu/pel,c,cb7.4,2013-02-13,ap,fs1,7,2288,centrales,<10_microns,ph103,count,108211,l,0702,1360,20131015cb7.4,2288
433332,433332,odu/pel,c,cb7.4,2013-02-13,ap,fs1,7,2288,centrales,10-30_microns,ph103,count,229513,l,0702,1367,20131015cb7.4,2288
433332,433332,odu/pel,c,cb7.4,2013-02-13,ap,fs1,7,2288,centrales,31-60_microns,ph103,count,256,l,0702,1368,20131015cb7.4,2288
433332,433332,odu/pel,c,cb7.4,2013-02-13,ap,fs1,7,2346,paralia_sulcata,not_applicable,ph103,count,98363,l,0702010201,96,20131015cb7.4,2346
433332,433332,odu/pel,c,cb7.4,2013-02-13,ap,fs1,7,2396,leptocylindrus_minimus,not_applicable,ph103,count,17664,l,0702011202,89,20131015cb7.4,2396
433332,433332,odu/pel,c,cb7.4,2013-02-13,ap,fs1,7,2402,skeletonema_costatum,not_applicable,ph103,count,218584,l,0702020101,136,20131015cb7.4,2402
433332,433332,odu/pel,c,cb7.4,2013-02-13,ap,fs1,7,2453,cyclotella_striata,not_applicable,ph103,count,640,l,0702020306,261,20131015cb7.4,2453
433332,433332,odu/pel,c,cb7.4,2013-02-13,ap,fs1,7,2546,coscinodiscus,not_applicable,ph103,count,256,l,07020301,58,20131015cb7.4,2546
433332,433332,odu/pel,c,cb7.4,2013-02-13,ap,fs1,7,2755,cerataulina_pelagica,not_applicable,ph103,count,76504,l,0702080202,18,20131015cb7.4,2755
433332,433332,odu/pel,c,cb7.4,2013-02-13,ap,fs1,7,2758,chaetoceros,not_applicable,ph103,count,32787,l,07020901,20,20131015cb7.4,2758
433332,433332,odu/pel,c,cb7.4,2013-02-13,ap,fs1,7,2819,chaetoceros_pendulus,not_applicable,ph103,count,128,l,0702090142,44,20131015cb7.4,2819
433332,433332,odu/pel,c,cb7.4,2013-02-13,ap,fs1,7,2902,rhizosolenia_setigera,not_applicable,ph103,count,2944,l,0702100113,132,20131015cb7.4,2902
433332,433332,odu/pel,c,cb7.4,2013-02-13,ap,fs1,7,2928,ditylum_brightwellii,not_applicable,ph103,count,128,l,0702100401,74,20131015cb7.4,2928
433332,433332,odu/pel,c,cb7.4,2013-02-13,ap,fs1,7,2930,pennales,>60_microns,ph103,count,98363,l,0703,1372,20131015cb7.4,2930
433332,433332,odu/pel,c,cb7.4,2013-02-13,ap,fs1,7,2930,pennales,10-30_microns,ph103,count,43716,l,0703,1370,20131015cb7.4,2930
433332,433332,odu/pel,c,cb7.4,2013-02-13,ap,fs1,7,2930,pennales,31-60_microns,ph103,count,43716,l,0703,1371,20131015cb7.4,2930
433332,433332,odu/pel,c,cb7.4,2013-02-13,ap,fs1,7,2932,fragilaria,not_applicable,ph103,count,1152,l,07030101,77,20131015cb7.4,2932
433332,433332,odu/pel,c,cb7.4,2013-02-13,ap,fs1,7,3139,thalassionema_nitzschioides,not_applicable,ph103,count,32787,l,0703010601,143,20131015cb7.4,3139
433332,433332,odu/pel,c,cb7.4,2013-02-13,ap,fs1,7,3147,rhaphoneis_amphiceros,not_applicable,ph103,count,256,l,0703010802,673,20131015cb7.4,3147
433332,433332,odu/pel,c,cb7.4,2013-02-13,ap,fs1,7,3649,navicula,not_applicable,ph103,count,256,l,07030501,97,20131015cb7.4,3649
433332,433332,odu/pel,c,cb7.4,2013-02-13,ap,fs1,7,4592,pleurosigma,not_applicable,ph103,count,1536,l,07030517,108,20131015cb7.4,4592
433332,433332,odu/pel,c,cb7.4,2013-02-13,ap,fs1,7,4622,gyrosigma,not_applicable,ph103,count,128,l,07030518,82,20131015cb7.4,4622
433332,433332,odu/pel,c,cb7.4,2013-02-13,ap,fs1,7,5318,cylindrotheca_closterium,not_applicable,ph103,count,43716,l,0703100402,100,20131015cb7.4,5318
433332,433332,odu/pel,c,cb7.4,2013-02-13,ap,fs1,7,5878,ankistrodesmus_falcatus,not_applicable,ph103,count,1024,l,0803050701,988,20131015cb7.4,5878
433332,433332,odu/pel,c,cb7.4,2013-02-13,ap,fs1,7,6235,crucigenia_quadrata,not_applicable,ph103,count,2048,l,0803090308,711,20131015cb7.4,6235
433332,433332,odu/pel,c,cb7.4,2013-02-13,ap,fs1,7,6451,dactylococcopsis_rhaphidioides,not_applicable,ph103,count,128,l,0805010405,704,20131015cb7.4,6451
433332,433332,odu/pel,c,cb7.4,2013-02-13,ap,fs1,7,9620,euglena,not_applicable,ph103,count,128,l,11030101,850,20131015cb7.4,9620
